,experiment,policy,Gain,Final Value,Initial Value,num_stocks,pct_variance,initial_budget,trading_fee,average_error,status,runtime,leftover_cash,penalty,total_trades,total_trading_costs
132,21_247044_245749_7,Directional,0.0046954388691892186,248203.97999999998,247044.0,21,0.00018858343039716933,247044,7,7.353211477076866,Infeasible,11.54932165145874,1920.6599999999958,,10,70
133,21_247044_245749_7,DirectionalIncentive_0,-0.014238678130211334,243526.42000000007,247044.0,21,0.00018858343039716933,247044,7,7.353211477076866,Infeasible,15.998332023620605,35.0800000000617,0.0,22,154
134,21_247044_245749_7,DirectionalIncentive_25.0,0.031560774598856624,254840.89999999994,247044.0,21,0.00018858343039716933,247044,7,7.353211477076866,Complete,20.189223289489746,88.76999999999816,0.25,41,287
135,21_247044_245749_7,DirectionalIncentive_50.0,0.003659995790223458,247948.17999999996,247044.0,21,0.00018858343039716933,247044,7,7.353211477076866,Complete,22.284244537353516,683.7899999999945,0.5,23,161
136,21_247044_245749_7,DirectionalIncentive_75.0,0.0039420508087628725,248017.86000000002,247044.0,21,0.00018858343039716933,247044,7,7.353211477076866,Complete,23.086250066757202,962.8799999999965,0.75,22,154
137,21_247044_245749_7,Naive,0.00023615226437394353,247102.34,247044.0,21,0.00018858343039716933,247044,7,7.353211477076866,Complete,4.695749759674072,2.9999999999972715,,17,119
138,21_268762_268274_2,Directional,0.025094246954554606,275506.38,268762.0,21,9.345343532503557e-05,268762,2,5.024403788850213,Infeasible,12.311858654022217,51.330000000016526,,19,38
139,21_268762_268274_2,DirectionalIncentive_0,0.0768576658902676,289418.4200000001,268762.0,21,9.345343532503557e-05,268762,2,5.024403788850213,Complete,15.649936437606812,20.700000000126167,0.0,64,128
140,21_268762_268274_2,DirectionalIncentive_25.0,0.024689744085845393,275397.665,268762.0,21,9.345343532503557e-05,268762,2,5.024403788850213,Complete,15.442302227020264,182.89500000001692,0.25,26,52
141,21_268762_268274_2,DirectionalIncentive_50.0,0.02437639993749099,275313.44999999995,268762.0,21,9.345343532503557e-05,268762,2,5.024403788850213,Complete,15.170218467712402,327.30000000001655,0.5,31,62
142,21_268762_268274_2,DirectionalIncentive_75.0,0.024372716381035872,275312.45999999996,268762.0,21,9.345343532503557e-05,268762,2,5.024403788850213,Complete,14.978581666946411,270.4000000000167,0.75,31,62
143,21_268762_268274_2,Naive,0.023815978449334415,275162.83,268762.0,21,9.345343532503557e-05,268762,2,5.024403788850213,Complete,4.6693360805511475,0.4700000000145792,,15,30
144,21_302607_302524_5,Directional,-0.016718549141295745,297547.8499999999,302607.0,21,0.000317478502489583,302607,5,9.502590523218071,Infeasible,9.85739254951477,8451.849999999946,,14,70
145,21_302607_302524_5,DirectionalIncentive_0,-0.04511197692056037,288955.8,302607.0,21,0.000317478502489583,302607,5,9.502590523218071,Infeasible,15.847332954406738,33.5,0.0,21,105
146,21_302607_302524_5,DirectionalIncentive_25.0,-0.01946266940288902,296717.45999999996,302607.0,21,0.000317478502489583,302607,5,9.502590523218071,Complete,16.063748598098755,353.58999999994217,0.25,44,220
147,21_302607_302524_5,DirectionalIncentive_50.0,-0.016630415026751,297574.51999999996,302607.0,21,0.000317478502489583,302607,5,9.502590523218071,Complete,15.831455707550049,51.54999999994652,0.5,28,140
148,21_302607_302524_5,DirectionalIncentive_75.0,-0.016637255582323294,297572.4499999999,302607.0,21,0.000317478502489583,302607,5,9.502590523218071,Complete,15.893379926681519,158.14999999994825,0.75,29,145
149,21_302607_302524_5,Naive,-0.0192130386937513,296793.0,302607.0,21,0.000317478502489583,302607,5,9.502590523218071,Complete,4.756002426147461,0.09999999995488906,,20,100
150,21_333363_332427_2,Directional,-0.011145448055123039,329647.52,333363.0,21,0.00012132935694885263,333363,2,6.946817817531598,Infeasible,13.278323888778687,0.9500000000301867,,16,32
151,21_333363_332427_2,DirectionalIncentive_0,0.04406193848747478,348051.62000000005,333363.0,21,0.00012132935694885263,333363,2,6.946817817531598,Complete,15.533236026763916,35.28999999998326,0.0,50,100
152,21_333363_332427_2,DirectionalIncentive_25.0,-0.010685948950543192,329800.70000000007,333363.0,21,0.00012132935694885263,333363,2,6.946817817531598,Complete,14.590052843093872,48.67000000004175,0.25,36,72
153,21_333363_332427_2,DirectionalIncentive_50.0,-0.01112115021763047,329655.62000000005,333363.0,21,0.00012132935694885263,333363,2,6.946817817531598,Complete,14.258073568344116,1188.4000000000299,0.5,22,44
154,21_333363_332427_2,DirectionalIncentive_75.0,-0.01112582980114753,329654.06000000006,333363.0,21,0.00012132935694885263,333363,2,6.946817817531598,Complete,14.496651411056519,1186.84000000003,0.75,23,46
155,21_333363_332427_2,Naive,-0.012612197514421223,329158.56,333363.0,21,0.00012132935694885263,333363,2,6.946817817531598,Complete,4.865414381027222,0.470000000030268,,14,28
156,21_39452_39134_5,Directional,0.04560655987022214,41251.270000000004,39452.0,21,0.0001625664773453593,39452,5,7.2655370007964075,Infeasible,19.862845420837402,7254.750000000007,,15,75
157,21_39452_39134_5,DirectionalIncentive_0,0.04883098448747854,41378.48,39452.0,21,0.0001625664773453593,39452,5,7.2655370007964075,Complete,126.10241317749023,19.55000000000655,0.0,42,210
158,21_39452_39134_5,DirectionalIncentive_25.0,0.03207239176721097,40717.32000000001,39452.0,21,0.0001625664773453593,39452,5,7.2655370007964075,Complete,46.78004288673401,997.5500000000084,0.25,32,160
159,21_39452_39134_5,DirectionalIncentive_50.0,0.0479167089120958,41342.41,39452.0,21,0.0001625664773453593,39452,5,7.2655370007964075,Complete,31.36498737335205,1632.6400000000071,0.5,29,145
160,21_39452_39134_5,DirectionalIncentive_75.0,0.0479167089120958,41342.41,39452.0,21,0.0001625664773453593,39452,5,7.2655370007964075,Complete,30.718145847320557,1632.6400000000071,0.75,29,145
161,21_39452_39134_5,Naive,0.0501216668356486,41429.40000000001,39452.0,21,0.0001625664773453593,39452,5,7.2655370007964075,Complete,4.915251731872559,5.9117155615240335e-12,,18,90
162,21_67076_66820_7,Directional,-0.02094877452442011,65670.84,67076.0,21,0.00014375927450398007,67076,7,9.197861331713312,Infeasible,10.974598407745361,5626.590000000003,,11,77
163,21_67076_66820_7,DirectionalIncentive_0,-0.16009899218796572,56337.20000000001,67076.0,21,0.00014375927450398007,67076,7,9.197861331713312,Infeasible,21.26133966445923,6.2000000000116415,0.0,21,147
164,21_67076_66820_7,DirectionalIncentive_25.0,-0.019657403542250484,65757.46,67076.0,21,0.00014375927450398007,67076,7,9.197861331713312,Complete,15.069278240203857,869.8400000000008,0.25,25,175
165,21_67076_66820_7,DirectionalIncentive_50.0,-0.02011076987297986,65727.05,67076.0,21,0.00014375927450398007,67076,7,9.197861331713312,Complete,15.319832563400269,832.4300000000014,0.5,26,182
166,21_67076_66820_7,DirectionalIncentive_75.0,-0.021948685073647525,65603.77000000002,67076.0,21,0.00014375927450398007,67076,7,9.197861331713312,Complete,15.357666492462158,554.1100000000029,0.75,24,168
167,21_67076_66820_7,Naive,-0.010221539745959737,66390.38,67076.0,21,0.00014375927450398007,67076,7,9.197861331713312,Complete,4.885565519332886,0.08000000000384944,,17,119
168,21_67416_67360_4,Directional,-0.01379642814762083,66485.9,67416.0,21,0.0003736376866161644,67416,4,6.295780261931468,Infeasible,11.175818681716919,3547.3299999999986,,12,48
169,21_67416_67360_4,DirectionalIncentive_0,-0.10865803370119854,60090.71,67416.0,21,0.0003736376866161644,67416,4,6.295780261931468,Infeasible,16.733380556106567,3.4100000000034925,0.0,21,84
170,21_67416_67360_4,DirectionalIncentive_25.0,-0.0020677583956332135,67276.59999999999,67416.0,21,0.0003736376866161644,67416,4,6.295780261931468,Complete,32.00750207901001,24.699999999999818,0.25,28,112
171,21_67416_67360_4,DirectionalIncentive_50.0,-0.015303043787824823,66384.33,67416.0,21,0.0003736376866161644,67416,4,6.295780261931468,Complete,26.94412922859192,116.6699999999978,0.5,24,96
172,21_67416_67360_4,DirectionalIncentive_75.0,-0.015303043787824823,66384.33,67416.0,21,0.0003736376866161644,67416,4,6.295780261931468,Complete,23.127596139907837,116.6699999999978,0.75,24,96
173,21_67416_67360_4,Naive,-0.014294826154028674,66452.3,67416.0,21,0.0003736376866161644,67416,4,6.295780261931468,Complete,4.9897620677948,0.22999999999865395,,17,68
174,21_93324_93014_4,Directional,0.01909894560884675,95106.39000000001,93324.0,21,0.00010011188984738807,93324,4,4.41600553310762,Infeasible,76584.38362646103,2722.4700000000053,,14,56
175,21_93324_93014_4,DirectionalIncentive_0,0.023569714114268676,95523.62000000001,93324.0,21,0.00010011188984738807,93324,4,4.41600553310762,Complete,25.473705053329468,7.680000000011205,0.0,49,196
