,experiment,policy,Gain,Final Value,Initial Value,num_stocks,pct_variance,initial_budget,trading_fee,average_error,status,runtime,leftover_cash,penalty,total_trades,total_trading_costs
1409,44_164784_164457_3,DirP_25.0,0.01671212,167537.89,164784,44,0.00026939,164784,3,7.397231324,Complete,41.56374431,2.51,0.25,53,159
1410,44_164784_164457_3,DirP_50.0,0.003268885,165322.66,164784,44,0.00026939,164784,3,7.397231324,Complete,39.71292281,2709.93,0.5,57,171
1411,44_164784_164457_3,DirP_75.0,0.003672929,165389.24,164784,44,0.00026939,164784,3,7.397231324,Complete,40.57074976,93.09,0.75,55,165
1412,44_164784_164457_3,DirP_500,0.00396331,165437.09,164784,44,0.00026939,164784,3,7.397231324,Complete,39.70577955,1452.9,5,58,174
1413,44_164784_164457_3,Naive,-0.008668803,163355.52,164784,44,0.00026939,164784,3,7.397231324,Complete,14.62957549,0.24,,39,117
1414,44_218501_218349_8,Directional,0.009256461,220523.546,218501,44,0.000217341,218501,8,7.992351432,Infeasible,33.22666049,8551.046,,30,240
1415,44_218501_218349_8,DirP_0,-0.060969126,205179.185,218501,44,0.000217341,218501,8,7.992351432,Infeasible,42.18861294,21.39,0,41,328
1416,44_218501_218349_8,DirP_25.0,0.012012535,221125.751,218501,44,0.000217341,218501,8,7.992351432,Complete,81.38963223,77.111,0.25,104,832
1417,44_218501_218349_8,DirP_50.0,0.006352378,219889.001,218501,44,0.000217341,218501,8,7.992351432,Complete,69.38110089,264.996,0.5,55,440
1418,44_218501_218349_8,DirP_75.0,0.008294566,220313.371,218501,44,0.000217341,218501,8,7.992351432,Complete,73.88692212,302.706,0.75,55,440
1419,44_218501_218349_8,DirP_500,0.008129967,220277.406,218501,44,0.000217341,218501,8,7.992351432,Complete,53.36820245,258.741,5,58,464
1420,44_218501_218349_8,Naive,0.009272827,220527.122,218501,44,0.000217341,218501,8,7.992351432,Complete,14.72200656,3.017,,40,320
1421,44_242373_242062_8,Directional,0.070255474,259401.03,242373,44,0.000447916,242373,8,9.068882512,Infeasible,22.62451768,23073.62,,27,216
1422,44_242373_242062_8,DirP_0,0.013225029,245578.39,242373,44,0.000447916,242373,8,9.068882512,Infeasible,41.75416136,12.31,0,50,400
1423,44_242373_242062_8,DirP_25.0,0.119199313,271263.695,242373,44,0.000447916,242373,8,9.068882512,Complete,43.43278217,19.64,0.25,74,592
1424,44_242373_242062_8,DirP_50.0,0.077040471,261045.53,242373,44,0.000447916,242373,8,9.068882512,Complete,49.00325084,1529.885,0.5,56,448
1425,44_242373_242062_8,DirP_75.0,0.076627347,260945.4,242373,44,0.000447916,242373,8,9.068882512,Complete,46.48735142,424.295,0.75,55,440
1426,44_242373_242062_8,DirP_500,0.077042307,261045.975,242373,44,0.000447916,242373,8,9.068882512,Complete,41.97011638,1524.96,5,55,440
1427,44_242373_242062_8,Naive,0.063132094,257674.515,242373,44,0.000447916,242373,8,9.068882512,Complete,14.87014627,1.54,,37,296
1428,44_324940_323337_7,Directional,0.040643063,338146.557,324940,44,0.000151851,324940,7,8.565145534,Infeasible,21.26666975,24158.637,,14,98
1429,44_324940_323337_7,DirP_0,0.007069921,327237.3,324940,44,0.000151851,324940,7,8.565145534,Infeasible,38.94058514,11.62,0,44,308
1430,44_324940_323337_7,DirP_25.0,0.035756789,336558.811,324940,44,0.000151851,324940,7,8.565145534,Complete,43.5346632,1713.981,0.25,84,588
1431,44_324940_323337_7,DirP_50.0,0.039495036,337773.517,324940,44,0.000151851,324940,7,8.565145534,Complete,57.48898768,261.507,0.5,55,385
1432,44_324940_323337_7,DirP_75.0,0.039622967,337815.087,324940,44,0.000151851,324940,7,8.565145534,Complete,58.62905979,734.617,0.75,58,406
1433,44_324940_323337_7,DirP_500,0.039655743,337825.737,324940,44,0.000151851,324940,7,8.565145534,Complete,43.1298902,269.867,5,58,406
1434,44_324940_323337_7,Naive,0.04312586,338953.317,324940,44,0.000151851,324940,7,8.565145534,Complete,14.93001962,4.497,,35,245
1435,44_342974_340542_6,Directional,0.025571399,351744.325,342974,44,0.000213357,342974,6,7.799323525,Infeasible,31.27227259,39.035,,38,228
1436,44_342974_340542_6,DirP_0,-0.041239132,328830.05,342974,44,0.000213357,342974,6,7.799323525,Infeasible,38.74542809,16.85,0,48,288
1437,44_342974_340542_6,DirP_25.0,-0.01329716,338413.42,342974,44,0.000213357,342974,6,7.799323525,Infeasible,39.40584326,17.04,0.25,57,342
1438,44_342974_340542_6,DirP_50.0,0.025960947,351877.93,342974,44,0.000213357,342974,6,7.799323525,Complete,52.00535965,621,0.5,52,312
1439,44_342974_340542_6,DirP_75.0,0.025593456,351751.89,342974,44,0.000213357,342974,6,7.799323525,Complete,50.73873615,480.47,0.75,54,324
1440,44_342974_340542_6,DirP_500,0.0249402,351527.84,342974,44,0.000213357,342974,6,7.799323525,Complete,42.74988079,326.46,5,52,312
1441,44_342974_340542_6,Naive,0.023906666,351173.365,342974,44,0.000213357,342974,6,7.799323525,Complete,14.93658876,0.11,,39,234
1442,44_88746_86799_2,Directional,-0.039346562,85254.15,88746,44,0.000259965,88746,2,8.911780874,Infeasible,19.4164362,22835.56,,21,42
1443,44_88746_86799_2,DirP_0,-0.056756924,83709.05,88746,44,0.000259965,88746,2,8.911780874,Complete,45.28667569,309.81,0,73,146
1444,44_88746_86799_2,DirP_25.0,-0.009266502,87923.635,88746,44,0.000259965,88746,2,8.911780874,Complete,39.15669131,74.555,0.25,69,138
1445,44_88746_86799_2,DirP_50.0,-0.054009758,83952.85,88746,44,0.000259965,88746,2,8.911780874,Complete,43.69984269,532.33,0.5,53,106
1446,44_88746_86799_2,DirP_75.0,-0.054009758,83952.85,88746,44,0.000259965,88746,2,8.911780874,Complete,43.15544581,532.33,0.75,53,106
1447,44_88746_86799_2,DirP_500,-0.054009758,83952.85,88746,44,0.000259965,88746,2,8.911780874,Complete,39.81240869,532.33,5,53,106
1448,44_88746_86799_2,Naive,-0.030794402,86013.12,88746,44,0.000259965,88746,2,8.911780874,Complete,14.99174476,0.51,,34,68
1449,45_248274_247336_2,Directional,0.061929803,263649.56,248274,45,0.000287663,248274,2,8.684641632,Infeasible,23.58496308,5105.64,,26,52
1450,45_248274_247336_2,DirP_0,0.266693774,314487.13,248274,45,0.000287663,248274,2,8.684641632,Complete,39.0227921,42.28,0,98,196
1451,45_248274_247336_2,DirP_25.0,0.171328371,290810.38,248274,45,0.000287663,248274,2,8.684641632,Complete,39.378016,28980.6,0.25,89,178
1452,45_248274_247336_2,DirP_50.0,0.064244585,264224.26,248274,45,0.000287663,248274,2,8.684641632,Complete,39.47281146,741.25,0.5,54,108
1453,45_248274_247336_2,DirP_75.0,0.064244585,264224.26,248274,45,0.000287663,248274,2,8.684641632,Complete,40.2428124,741.25,0.75,54,108
1454,45_248274_247336_2,DirP_500,0.064276807,264232.26,248274,45,0.000287663,248274,2,8.684641632,Complete,39.29508495,749.25,5,54,108
1455,45_248274_247336_2,Naive,0.061551109,263555.54,248274,45,0.000287663,248274,2,8.684641632,Complete,15.25997114,0.67,,37,74
1456,45_250301_249135_4,Directional,-0.035122952,241509.69,250301,45,0.000409713,250301,4,8.130715561,Infeasible,32.64686584,5150.64,,29,116
1457,45_250301_249135_4,DirP_0,-0.032605863,242139.72,250301,45,0.000409713,250301,4,8.130715561,Complete,40.7588768,60.91,0,81,324
1458,45_250301_249135_4,DirP_25.0,-0.035670253,241372.7,250301,45,0.000409713,250301,4,8.130715561,Complete,44.64886832,29.73,0.25,61,244
1459,45_250301_249135_4,DirP_50.0,-0.038044435,240778.44,250301,45,0.000409713,250301,4,8.130715561,Complete,55.65753818,1382.83,0.5,56,224
1460,45_250301_249135_4,DirP_75.0,-0.038044435,240778.44,250301,45,0.000409713,250301,4,8.130715561,Complete,50.96912408,1382.83,0.75,56,224
1461,45_250301_249135_4,DirP_500,-0.038044435,240778.44,250301,45,0.000409713,250301,4,8.130715561,Complete,43.51977181,1382.83,5,56,224
1462,45_250301_249135_4,Naive,-0.028633685,243133.96,250301,45,0.000409713,250301,4,8.130715561,Complete,15.36395264,0.09,,41,164
1463,45_279040_277389_8,Directional,0.037484823,289499.765,279040,45,0.00026238,279040,8,8.610397408,Infeasible,19.90632749,31183.63,,21,168
1464,45_279040_277389_8,DirP_0,0.083202695,302256.88,279040,45,0.00026238,279040,8,8.610397408,Complete,41.68877554,10.889,0,94,752
1465,45_279040_277389_8,DirP_25.0,0.036729119,289288.8935,279040,45,0.00026238,279040,8,8.610397408,Complete,56.25631547,721.0425,0.25,89,712
1466,45_279040_277389_8,DirP_50.0,0.048207963,292491.95,279040,45,0.00026238,279040,8,8.610397408,Complete,45.86395645,371.419,0.5,52,416
1467,45_279040_277389_8,DirP_75.0,0.048210006,292492.52,279040,45,0.00026238,279040,8,8.610397408,Complete,42.48961329,536.699,0.75,52,416
1468,45_279040_277389_8,DirP_500,0.048175172,292482.8,279040,45,0.00026238,279040,8,8.610397408,Complete,41.97520542,87.319,5,52,416
1469,45_279040_277389_8,Naive,0.041975208,290752.762,279040,45,0.00026238,279040,8,8.610397408,Complete,15.17694664,0.32,,39,312
1470,45_31905_31599_8,Directional,0.027004858,32766.59,31905,45,0.000361053,31905,8,9.09022334,Infeasible,33.83826184,4892.86,,26,208
1471,45_31905_31599_8,DirP_0,0.034985112,33021.2,31905,45,0.000361053,31905,8,9.09022334,Complete,50.37256384,114.19,0,61,488
1472,45_31905_31599_8,DirP_25.0,-0.047175051,30399.88,31905,45,0.000361053,31905,8,9.09022334,Infeasible,44.38584471,2.09,0.25,33,264
1473,45_31905_31599_8,DirP_50.0,0.028673562,32819.83,31905,45,0.000361053,31905,8,9.09022334,Complete,71.08412981,274.72,0.5,47,376
1474,45_31905_31599_8,DirP_75.0,0.026250118,32742.51,31905,45,0.000361053,31905,8,9.09022334,Complete,72.04179311,420.29,0.75,46,368
1475,45_31905_31599_8,DirP_500,0.0182357,32486.81,31905,45,0.000361053,31905,8,9.09022334,Complete,52.03611732,180.59,5,46,368
1476,45_31905_31599_8,Naive,0.007725748,32151.49,31905,45,0.000361053,31905,8,9.09022334,Complete,15.1522584,0.19,,36,288
1477,45_55408_54431_6,Directional,0.020286601,56532.04,55408,45,0.000141579,55408,6,9.300267667,Infeasible,34.10160136,18327.81,,25,150
1478,45_55408_54431_6,DirP_0,-0.013670048,54650.57,55408,45,0.000141579,55408,6,9.300267667,Infeasible,58.01741123,6.74,0,35,210
1479,45_55408_54431_6,DirP_25.0,0.1542696,63955.77,55408,45,0.000141579,55408,6,9.300267667,Complete,40.48554516,159.99,0.25,54,324
1480,45_55408_54431_6,DirP_50.0,0.020947878,56568.68,55408,45,0.000141579,55408,6,9.300267667,Complete,62.28530741,81.05,0.5,47,282
1481,45_55408_54431_6,DirP_75.0,0.020947878,56568.68,55408,45,0.000141579,55408,6,9.300267667,Complete,55.21955276,81.05,0.75,47,282
1482,45_55408_54431_6,DirP_500,0.02047051,56542.23,55408,45,0.000141579,55408,6,9.300267667,Complete,42.11673713,54.6,5,47,282
1483,45_55408_54431_6,Naive,0.030875596,57118.755,55408,45,0.000141579,55408,6,9.300267667,Complete,15.2104032,3.965,,37,222
1484,46_149028_147251_5,Directional,0.015732413,151372.57,149028,46,0.000364206,149028,5,9.322413466,Infeasible,41.01245666,212.38,,33,165
1485,46_149028_147251_5,DirP_0,0.218879942,181647.24,149028,46,0.000364206,149028,5,9.322413466,Complete,42.2262125,62.97,0,95,475
1486,46_149028_147251_5,DirP_25.0,0.052025928,156781.32,149028,46,0.000364206,149028,5,9.322413466,Complete,55.20206714,1800.05,0.25,76,380
1487,46_149028_147251_5,DirP_50.0,0.015762675,151377.08,149028,46,0.000364206,149028,5,9.322413466,Complete,71.86518908,37.35,0.5,54,270
1488,46_149028_147251_5,DirP_75.0,0.015741673,151373.95,149028,46,0.000364206,149028,5,9.322413466,Complete,66.61266828,1159.75,0.75,55,275
1489,46_149028_147251_5,DirP_500,0.015817229,151385.21,149028,46,0.000364206,149028,5,9.322413466,Complete,52.40143776,1171.01,5,54,270
1490,46_149028_147251_5,Naive,0.008904837,150355.07,149028,46,0.000364206,149028,5,9.322413466,Complete,15.31300187,0.27,,33,165
1491,46_150568_149128_4,Directional,0.021114079,153747.1047,150568,46,0.000102384,150568,4,9.08481747,Infeasible,33.21460652,25282.2347,,41,164
1492,46_150568_149128_4,DirP_0,0.063883627,160186.83,150568,46,0.000102384,150568,4,9.08481747,Complete,42.70592427,129.01,0,79,316
1493,46_150568_149128_4,DirP_25.0,0.064047972,160211.575,150568,46,0.000102384,150568,4,9.08481747,Complete,40.24533677,59.665,0.25,80,320
1494,46_150568_149128_4,DirP_50.0,0.033232227,155571.71,150568,46,0.000102384,150568,4,9.08481747,Complete,48.037081,4.51,0.5,46,184
1495,46_150568_149128_4,DirP_75.0,0.026175017,154509.12,150568,46,0.000102384,150568,4,9.08481747,Complete,52.21608019,2077,0.75,51,204
1496,46_150568_149128_4,DirP_500,0.026169505,154508.29,150568,46,0.000102384,150568,4,9.08481747,Complete,44.72993803,2095.78,5,51,204
1497,46_150568_149128_4,Naive,0.015713664,152933.975,150568,46,0.000102384,150568,4,9.08481747,Complete,15.99994516,0.17,,37,148
1498,46_178194_176879_7,Directional,0.058075889,188542.775,178194,46,0.000153848,178194,7,8.401004778,Infeasible,22.56962252,18968.05,,20,140
1499,46_178194_176879_7,DirP_0,0.429408398,254712,178194,46,0.000153848,178194,7,8.401004778,Complete,45.51664066,27.035,0,98,686
1500,46_178194_176879_7,DirP_25.0,0.162835225,207210.26,178194,46,0.000153848,178194,7,8.401004778,Complete,41.55708385,94.315,0.25,77,539
1501,46_178194_176879_7,DirP_50.0,0.086731456,193649.025,178194,46,0.000153848,178194,7,8.401004778,Complete,50.17081356,187.26,0.5,47,329
1502,46_178194_176879_7,DirP_75.0,0.069241529,190532.425,178194,46,0.000153848,178194,7,8.401004778,Complete,55.5740068,1486.91,0.75,50,350
1503,46_178194_176879_7,DirP_500,0.069241529,190532.425,178194,46,0.000153848,178194,7,8.401004778,Complete,45.73248005,1486.91,5,50,350
1504,46_178194_176879_7,Naive,0.053341779,187699.185,178194,46,0.000153848,178194,7,8.401004778,Complete,16.04793334,1.03,,39,273
1505,46_263791_263707_7,Directional,-0.000881834,263558.38,263791,46,0.000286206,263791,7,7.678140541,Infeasible,37.21058941,12888.52,,31,217
1506,46_263791_263707_7,DirP_0,-0.057823959,248537.56,263791,46,0.000286206,263791,7,7.678140541,Infeasible,44.07638383,16.24,0,45,315
1507,46_263791_263707_7,DirP_25.0,0.014822303,267700.99,263791,46,0.000286206,263791,7,7.678140541,Complete,67.78763509,4717,0.25,63,441
1508,46_263791_263707_7,DirP_50.0,0.004718811,265035.78,263791,46,0.000286206,263791,7,7.678140541,Complete,78.63849139,1883.11,0.5,52,364
1509,46_263791_263707_7,DirP_75.0,0.004777039,265051.14,263791,46,0.000286206,263791,7,7.678140541,Complete,70.64893889,1891.47,0.75,54,378
1510,46_263791_263707_7,DirP_500,0.0048974,265082.89,263791,46,0.000286206,263791,7,7.678140541,Complete,46.01198673,1959.54,5,55,385
1511,46_263791_263707_7,Naive,-0.000766213,263588.88,263791,46,0.000286206,263791,7,7.678140541,Complete,15.89883494,1.25,,39,273
1512,46_323085_320814_6,Directional,-5.69E-05,323066.63,323085,46,0.000229142,323085,6,8.772905234,Infeasible,35.47615576,15910.65,,28,168
1513,46_323085_320814_6,DirP_0,0.016019592,328260.69,323085,46,0.000229142,323085,6,8.772905234,Complete,41.06595421,39.85,0,100,600
1514,46_323085_320814_6,DirP_25.0,-0.011140071,319485.81,323085,46,0.000229142,323085,6,8.772905234,Infeasible,40.7701149,3.99,0.25,51,306
1515,46_323085_320814_6,DirP_50.0,-0.012774038,318957.9,323085,46,0.000229142,323085,6,8.772905234,Infeasible,42.19809341,12.44,0.5,55,330
1516,46_323085_320814_6,DirP_75.0,-0.002218116,322368.36,323085,46,0.000229142,323085,6,8.772905234,Complete,46.98828483,114.54,0.75,55,330
1517,46_323085_320814_6,DirP_500,-0.001520529,322593.74,323085,46,0.000229142,323085,6,8.772905234,Complete,43.07273221,339.92,5,53,318
1518,46_323085_320814_6,Naive,0.001618552,323607.93,323085,46,0.000229142,323085,6,8.772905234,Complete,15.67171121,0.09,,37,222
1519,46_62862_60842_8,Directional,-0.025328338,61269.81,62862,46,0.000249978,62862,8,7.861941303,Infeasible,31.74064565,8568.66,,30,240
1520,46_62862_60842_8,DirP_0,-0.095085266,56884.75,62862,46,0.000249978,62862,8,7.861941303,Infeasible,56.38539529,18.9,0,35,280
1521,46_62862_60842_8,DirP_25.0,-0.027089975,61159.07,62862,46,0.000249978,62862,8,7.861941303,Complete,45.34761477,599.44,0.25,52,416
1522,46_62862_60842_8,DirP_50.0,-0.034165633,60714.28,62862,46,0.000249978,62862,8,7.861941303,Complete,53.43882394,82.38,0.5,46,368
1523,46_62862_60842_8,DirP_75.0,-0.034165633,60714.28,62862,46,0.000249978,62862,8,7.861941303,Complete,50.61239934,82.38,0.75,46,368
1524,46_62862_60842_8,DirP_500,-0.034165633,60714.28,62862,46,0.000249978,62862,8,7.861941303,Complete,45.72935152,82.38,5,46,368
1525,46_62862_60842_8,Naive,-0.035740034,60615.31,62862,46,0.000249978,62862,8,7.861941303,Complete,15.64479637,0.06,,35,280
1526,47_102179_101279_5,Directional,0.000691336,102249.64,102179,47,0.000239902,102179,5,7.928614409,Infeasible,32.95229912,5330.05,,16,80
1527,47_102179_101279_5,DirP_0,0.188279784,121417.24,102179,47,0.000239902,102179,5,7.928614409,Complete,51.20155644,89.31,0,79,395
1528,47_102179_101279_5,DirP_25.0,0.010932481,103296.07,102179,47,0.000239902,102179,5,7.928614409,Infeasible,105.5328486,22.05,0.25,26,130
1529,47_102179_101279_5,DirP_50.0,0.009385197,103137.97,102179,47,0.000239902,102179,5,7.928614409,Infeasible,94.46864843,343.14,0.5,25,125
1530,47_102179_101279_5,DirP_75.0,0.009418374,103141.36,102179,47,0.000239902,102179,5,7.928614409,Infeasible,94.1544354,342.03,0.75,25,125
1531,47_102179_101279_5,DirP_500,0.009381771,103137.62,102179,47,0.000239902,102179,5,7.928614409,Infeasible,79.9927423,323.91,5,26,130
1532,47_102179_101279_5,Naive,0.042343339,106505.6,102179,47,0.000239902,102179,5,7.928614409,Complete,15.71219182,0.24,,38,190
1533,47_126285_125213_7,Directional,0.086821665,137249.274,126285,47,0.000245858,126285,7,7.864319396,Infeasible,39.41122103,17877.834,,22,154
1534,47_126285_125213_7,DirP_0,0.261919072,159361.45,126285,47,0.000245858,126285,7,7.864319396,Complete,64.02567554,64.005,0,95,665
1535,47_126285_125213_7,DirP_25.0,0.091704621,137865.918,126285,47,0.000245858,126285,7,7.864319396,Complete,124.5615387,2560.243,0.25,58,406
1536,47_126285_125213_7,DirP_50.0,0.093189025,138053.376,126285,47,0.000245858,126285,7,7.864319396,Complete,106.8085597,1641.481,0.5,57,399
1537,47_126285_125213_7,DirP_75.0,0.090798971,137751.548,126285,47,0.000245858,126285,7,7.864319396,Complete,92.22897339,2452.873,0.75,57,399
1538,47_126285_125213_7,DirP_500,0.090798971,137751.548,126285,47,0.000245858,126285,7,7.864319396,Complete,70.78214192,2452.873,5,57,399
1539,47_126285_125213_7,Naive,0.070079812,135135.029,126285,47,0.000245858,126285,7,7.864319396,Complete,16.32889819,1.164,,39,273
1540,47_154393_154304_8,Directional,0.043832687,161160.46,154393,47,0.000198787,154393,8,7.797936506,Infeasible,37.07575965,5641.39,,25,200
1541,47_154393_154304_8,DirP_0,-0.051513022,146439.75,154393,47,0.000198787,154393,8,7.797936506,Infeasible,58.85439277,14.24,0,44,352
1542,47_154393_154304_8,DirP_25.0,0.039279112,160457.42,154393,47,0.000198787,154393,8,7.797936506,Complete,116.1625607,2427.82,0.25,68,544
1543,47_154393_154304_8,DirP_50.0,0.046901025,161634.19,154393,47,0.000198787,154393,8,7.797936506,Complete,152.3859966,162.36,0.5,58,464
1544,47_154393_154304_8,DirP_75.0,0.046711833,161604.98,154393,47,0.000198787,154393,8,7.797936506,Complete,132.064414,330.42,0.75,58,464
1545,47_154393_154304_8,DirP_500,0.046722908,161606.69,154393,47,0.000198787,154393,8,7.797936506,Complete,65.08582568,255.89,5,58,464
1546,47_154393_154304_8,Naive,0.033245873,159525.93,154393,47,0.000198787,154393,8,7.797936506,Complete,16.00755715,0.55,,40,320
1547,47_157147_156397_3,Directional,0.083915697,170334.1,157147,47,0.000429463,157147,3,8.390345109,Infeasible,29.96543169,5986.1,,24,72
1548,47_157147_156397_3,DirP_0,0.191045582,187169.24,157147,47,0.000429463,157147,3,8.390345109,Complete,72.63565826,45.39,0,96,288
1549,47_157147_156397_3,DirP_25.0,0.086918363,170805.96,157147,47,0.000429463,157147,3,8.390345109,Complete,58.43249273,950.26,0.25,59,177
1550,47_157147_156397_3,DirP_50.0,0.086666879,170766.44,157147,47,0.000429463,157147,3,8.390345109,Complete,104.113694,333.89,0.5,48,144
1551,47_157147_156397_3,DirP_75.0,0.08670086,170771.78,157147,47,0.000429463,157147,3,8.390345109,Complete,78.91974735,339.23,0.75,48,144
1552,47_157147_156397_3,DirP_500,0.086570918,170751.36,157147,47,0.000429463,157147,3,8.390345109,Complete,56.45864415,318.81,5,48,144
1553,47_157147_156397_3,Naive,0.083507798,170270,157147,47,0.000429463,157147,3,8.390345109,Complete,16.50946498,0.33,,36,108
1554,47_166001_164594_5,Directional,-0.024756779,161891.35,166001,47,0.000199559,166001,5,9.382923186,Infeasible,32.11548758,26765.27,,25,125
1555,47_166001_164594_5,DirP_0,-0.148039831,141426.24,166001,47,0.000199559,166001,5,9.382923186,Infeasible,63.67574978,4.3,0,43,215
1556,47_166001_164594_5,DirP_25.0,-0.050817766,157565.2,166001,47,0.000199559,166001,5,9.382923186,Infeasible,87.05391312,8.98,0.25,38,190
1557,47_166001_164594_5,DirP_50.0,-0.028545009,161262.5,166001,47,0.000199559,166001,5,9.382923186,Complete,117.2265837,935.9,0.5,54,270
1558,47_166001_164594_5,DirP_75.0,-0.027212667,161483.67,166001,47,0.000199559,166001,5,9.382923186,Complete,95.78005838,1157.07,0.75,53,265
1559,47_166001_164594_5,DirP_500,-0.027212667,161483.67,166001,47,0.000199559,166001,5,9.382923186,Complete,61.01409197,1157.07,5,53,265
1560,47_166001_164594_5,Naive,-0.020755477,162555.57,166001,47,0.000199559,166001,5,9.382923186,Complete,16.61994314,2.88,,36,180
1561,47_199736_197994_8,Directional,-0.003812883,198974.43,199736,47,0.000136917,199736,8,9.939174949,Infeasible,28.96360755,28833.74,,23,184
1562,47_199736_197994_8,DirP_0,0.037925011,207310.99,199736,47,0.000136917,199736,8,9.939174949,Complete,62.64669967,69.76,0,95,760
1563,47_199736_197994_8,DirP_25.0,0.000510324,199837.93,199736,47,0.000136917,199736,8,9.939174949,Complete,65.12509751,2899.25,0.25,89,712
1564,47_199736_197994_8,DirP_50.0,0.001658139,200067.19,199736,47,0.000136917,199736,8,9.939174949,Complete,65.39083529,17.22,0.5,54,432
1565,47_199736_197994_8,DirP_75.0,0.001658139,200067.19,199736,47,0.000136917,199736,8,9.939174949,Complete,51.8363719,17.22,0.75,54,432
1566,47_199736_197994_8,DirP_500,0.001126137,199960.93,199736,47,0.000136917,199736,8,9.939174949,Complete,45.65410614,1281.95,5,57,456
1567,47_199736_197994_8,Naive,-0.00446189,198844.8,199736,47,0.000136917,199736,8,9.939174949,Complete,16.36999536,0.92,,39,312
1568,47_205299_204373_8,Directional,0.01512645,208404.445,205299,47,0.000177536,205299,8,9.625764897,Infeasible,26.94437218,44041.405,,23,184
1569,47_205299_204373_8,DirP_0,-0.011899084,202856.13,205299,47,0.000177536,205299,8,9.625764897,Infeasible,45.72699714,6.57,0,55,440
1570,47_205299_204373_8,DirP_25.0,0.005723043,206473.935,205299,47,0.000177536,205299,8,9.625764897,Infeasible,44.12316537,30.875,0.25,35,280
1571,47_205299_204373_8,DirP_50.0,0.004399851,206202.285,205299,47,0.000177536,205299,8,9.625764897,Infeasible,44.53586912,62.335,0.5,32,256
1572,47_205299_204373_8,DirP_75.0,0.004399851,206202.285,205299,47,0.000177536,205299,8,9.625764897,Infeasible,44.34511805,62.335,0.75,32,256
1573,47_205299_204373_8,DirP_500,0.004399851,206202.285,205299,47,0.000177536,205299,8,9.625764897,Infeasible,43.93431711,62.335,5,32,256
1574,47_205299_204373_8,Naive,0.045763326,214694.165,205299,47,0.000177536,205299,8,9.625764897,Complete,16.53761244,0.37,,41,328
1575,47_293577_290377_7,Directional,0.044255442,306569.38,293577,47,0.000218185,293577,7,8.429393837,Infeasible,31.18243122,522.2698176,,24,168
1576,47_293577_290377_7,DirP_0,-0.024497151,286385.2,293577,47,0.000218185,293577,7,8.429393837,Infeasible,45.31168199,5.2,0,46,322
1577,47_293577_290377_7,DirP_25.0,0.070203013,314186.99,293577,47,0.000218185,293577,7,8.429393837,Complete,44.00135469,367.43,0.25,84,588
1578,47_293577_290377_7,DirP_50.0,0.044734226,306709.94,293577,47,0.000218185,293577,7,8.429393837,Complete,45.10696936,1768.72,0.5,46,322
1579,47_293577_290377_7,DirP_75.0,0.044653294,306686.18,293577,47,0.000218185,293577,7,8.429393837,Complete,45.39013529,1744.96,0.75,46,322
1580,47_293577_290377_7,DirP_500,0.044734226,306709.94,293577,47,0.000218185,293577,7,8.429393837,Complete,44.24045539,1768.72,5,46,322
1581,47_293577_290377_7,Naive,0.043986893,306490.54,293577,47,0.000218185,293577,7,8.429393837,Complete,16.39763665,0.26,,36,252
1582,47_321839_320744_9,Directional,0.007666224,324306.29,321839,47,0.000180051,321839,9,9.780311755,Infeasible,35.81259632,32740.75,,28,252
1583,47_321839_320744_9,DirP_0,0.136312256,365709.6,321839,47,0.000180051,321839,9,9.780311755,Complete,45.85013247,14.58,0,113,1017
1584,47_321839_320744_9,DirP_25.0,0.002142313,322528.48,321839,47,0.000180051,321839,9,9.780311755,Complete,40.32749438,144.72,0.25,62,558
1585,47_321839_320744_9,DirP_50.0,0.004586734,323315.19,321839,47,0.000180051,321839,9,9.780311755,Complete,41.38613057,925.83,0.5,55,495
1586,47_321839_320744_9,DirP_75.0,0.0045579,323305.91,321839,47,0.000180051,321839,9,9.780311755,Complete,41.10911345,925.55,0.75,55,495
1587,47_321839_320744_9,DirP_500,0.00523243,323523,321839,47,0.000180051,321839,9,9.780311755,Complete,41.58698058,1141.86,5,56,504
1588,47_321839_320744_9,Naive,0.00595366,323755.12,321839,47,0.000180051,321839,9,9.780311755,Complete,16.59421659,2.3,,41,369
1589,47_322262_319794_5,Directional,0.031620017,332451.93,322262,47,0.000212679,322262,5,7.633333728,Infeasible,25.25907588,22345.25,,39,195
1590,47_322262_319794_5,DirP_0,-0.038053478,309998.81,322262,47,0.000212679,322262,5,7.633333728,Infeasible,43.53124309,3.8,0,51,255
1591,47_322262_319794_5,DirP_25.0,0.005582756,324061.11,322262,47,0.000212679,322262,5,7.633333728,Infeasible,47.75360131,12.74,0.25,67,335
1592,47_322262_319794_5,DirP_50.0,0.018502337,328224.6,322262,47,0.000212679,322262,5,7.633333728,Complete,48.12884951,441.38,0.5,63,315
1593,47_322262_319794_5,DirP_75.0,0.017682879,327960.52,322262,47,0.000212679,322262,5,7.633333728,Complete,48.75089383,19.51,0.75,66,330
1594,47_322262_319794_5,DirP_500,0.018182783,328121.62,322262,47,0.000212679,322262,5,7.633333728,Complete,44.20612168,2.37,5,66,330
1595,47_322262_319794_5,Naive,0.019193544,328447.35,322262,47,0.000212679,322262,5,7.633333728,Complete,16.39239597,0.78,,41,205
1596,47_61871_61486_8,Directional,0.032061749,63854.6925,61871,47,0.000140444,61871,8,9.625511937,Infeasible,45.5837667,12452.1375,,25,200
